word,syllables
hotamtoylik,ho-tam-toy-lik
hov,hov
hov-hov,hov-hov
hovdiramoq,hov-di-ra-moq
hovdiratmoq,hov-di-rat-moq
hovhovlamoq,hov-hov-la-moq
hovlamoq,hov-la-moq
hovlash,hov-lash
hovli,hov-li
hovli-joy,hov-li--joy
hovlima-hovli,hov-li-ma--hov-li
hovliqish,hov-li-qish
hovliqishmoq,hov-li-qish-moq
hovliqma,hov-liq-ma
hovliqmachi,hov-liq-ma-chi
hovliqmalik,hov-liq-ma-lik
hovliqmoq,hov-liq-moq
hovliqtirish,hov-liq-ti-rish
hovliqtirmoq,hov-liq-tir-moq
hovliqtiruv,hov-liq-ti-ruv
hovlito‘yi,hov-li-to‘-yi
hovon,ho-von
hovoncha,ho-von-cha
hovonchasimon,ho-von-cha-si-mon
hovondasta,ho-von-das-ta
hovr,hovr
hovriqmoq,hov-riq-moq
hovuch,ho-vuch
hovuch-hovuch,ho-vuch-ho-vuch
hovuchlab,ho-vuch-lab
hovuchlab-hovuchlab,ho-vuch-lab-ho-vuch-lab
hovuchlamoq,ho-vuch-la-moq
hovuchlanmoq,ho-vuch-lan-moq
hovullamoq,ho-vul-la-moq
hovur,ho-vur
hovurlanmoq,ho-vur-lan-moq
hovurli,ho-vur-li
hovursiz,ho-vur-siz
hovuz,ho-vuz
hovuzak,ho-vu-zak
hovuzcha,ho-vuz-cha
hovuzsimon,ho-vuz-si-mon
hovva,hov-va
hoy,hoy
hoy-hoy,hoy-hoy
hoy-hu,hoy-hu
hoy-huy,hoy-huy
hoyhoylamoq,hoy-hoy-la-moq
hoyhoylashmoq,hoy-hoy-lash-moq
hoyhoylov,hoy-hoy-lov
hoyhuylamoq,hoy-huy-la-moq
hoyil,ho-yil
hoyillash,ho-yil-lash
hoyillatmoq,ho-yil-lat-moq
hoynahoy,hoy-na-hoy
hoziq,ho-ziq
hoziqona,ho-zi-qo-na
hozir,ho-zir
hozir-hozir,ho-zir-ho-zir
hozir-nozil,ho-zir-no-zil
hozircha,ho-zir-cha
hozirchalik,ho-zir-cha-lik
hozirda,ho-zir-da
hozirdan,ho-zir-dan
hozirgacha,ho-zir-ga-cha
hozirgarlik,ho-zir-gar-lik
hozirgi,ho-zir-gi
hozirgi-kelasi,ho-zir-gi--ke-la-si
hozirgiday,ho-zir-gi-day
mahal,ma-hal
mahalla,ma-hal-la
mahalla-ko‘y,ma-hal-la--ko‘y
mahallachilik,ma-hal-la-chi-lik
mahalladosh,ma-hal-la-dosh
mahallalik,ma-hal-la-lik
mahallama-mahalla,ma-hal-la-ma--ma-hal-la
mahalliy,ma-hal-liy
mahalliychilik,ma-hal-liy-chi-lik
mahalliylashtirilmoq,ma-hal-liy-lash-ti-ril-moq
mahalliylashtirmoq,ma-hal-liy-lash-tir-moq
mahalqo‘m,ma-hal-qo‘m
maharoja,ma-ha-ro-ja
mahbas,mah-bas
mahbub,mah-bub
mahbuba,mah-bu-ba
mahbublik,mah-bub-lik
mahbubona,mah-bu-bo-na
mahbus,mah-bus
mahbuslik,mah-bus-lik
mahcha,mah-cha
mahdiy,mah-diy
mahdiychilar,mah-diy-chi-lar
mahdiylik,mah-diy-lik
mahdud,mah-dud
mahdudlanmoq,mah-dud-lan-moq
mahdudlik,mah-dud-lik
mahfil,mah-fil
mahfuz,mah-fuz
mahjub,mah-jub
mahjublik,mah-jub-lik
mahjur,mah-jur
mahjurlik,mah-jur-lik
mahkam,mah-kam
mahkama,mah-ka-ma
mahkamachi,mah-ka-ma-chi
mahkamachilik,mah-ka-ma-chi-lik
mahkamlagich,mah-kam-la-gich
mahkamlamoq,mah-kam-la-moq
mahkamlanish,mah-kam-la-nish
mahkamlanmoq,mah-kam-lan-moq
mahkamlantirmoq,mah-kam-lan-tir-moq
mahkamlash,mah-kam-lash
mahkamlatmoq,mah-kam-lat-moq
mahkamlik,mah-kam-lik
mahkamlov,mah-kam-lov
mahkamlovchi,mah-kam-lov-chi
mahkamroq,mah-kam-roq
mahkum,mah-kum
mahkuma,mah-ku-ma
mahkumiyat,mah-ku-mi-yat
mahkumlik,mah-kum-lik
mahliqo,mah-li-qo
mahliyo,mah-li-yo
mahlul,mah-lul
mahmadona,mah-ma-do-na
mahmadonachilik,mah-ma-do-na-chi-lik
mahmadonagarchilik,mah-ma-do-na-gar-chi-lik
mahmadonalik,mah-ma-do-na-lik
mahmal,mah-mal
mahmil,mah-mil
mahmudiylar,mah-mu-diy-lar
mahobat,ma-ho-bat
mahobatchi,ma-ho-bat-chi
mahobatchilik,ma-ho-bat-chi-lik
mahobatli,ma-ho-bat-li
mahofa,ma-ho-fa
mahol,ma-hol
mahorat,ma-ho-rat
mahoratli,ma-ho-rat-li
mahoratsiz,ma-ho-rat-siz
mahosin,ma-ho-sin
mahpora,mah-po-ra
mahporalik,mah-po-ra-lik
mahr,mahr
mahram,mah-ram
mahrambachcha,mah-ram-bach-cha
mahramlik,mah-ram-lik
mahramona,mah-ra-mo-na
mahramxona,mah-ram-xo-na
mahrum,mah-rum
mahrumiyat,mah-ru-mi-yat
mahrumlik,mah-rum-lik
mahshar,mah-shar
mahshargoh,mah-shar-goh
mahshargoy,mah-shar-goy
mahsi,mah-si
mahsi-kalish,mah-si--ka-lish
mahsi-kavush,mah-si--ka-vush
mahsichan,mah-si-chan
mahsido‘z,mah-si-do‘z
mahsido‘zlik,mah-si-do‘z-lik
mahsul,mah-sul
mahsuldor,mah-sul-dor
mahsuldorlik,mah-sul-dor-lik
mahsulli,mah-sul-li
mahsulot,mah-su-lot
mahtal,mah-tal
mahtal va ma’tal,mah-tal -va -ma-tal
mahtob va mohtob,mah-tob -va -moh-tob
mahv,mahv
mahvash,mah-vash
mahvashlik,mah-vash-lik
mahvashona,mah-va-sho-na
mahz,mahz
mahzar,mah-zar
mahzun,mah-zun
mahzunlik,mah-zun-lik
mahzunona,mah-zu-no-na
maishat,ma-i-shat
maishatboz,ma-i-shat-boz
maishatbozlik,ma-i-shat-boz-lik
maishatgoh,ma-i-shat-goh
maishatparast,ma-i-shat-pa-rast
maishatparastlik,ma-i-shat-pa-rast-lik
maishatxona,ma-i-shat-xo-na
maishiy,ma-i-shiy
majalla,ma-jal-la
majaq,ma-jaq
majaq-majaq,ma-jaq-ma-jaq
majaqlamoq,ma-jaq-la-moq
majaqlanganlik,ma-jaq-la-ngan-lik
majaqlanish,ma-jaq-la-nish
majaqlanmoq,ma-jaq-lan-moq
majaqlash,ma-jaq-lash
majaqlov,ma-jaq-lov
majbur,maj-bur
majburan,maj-bu-ran
majburiy,maj-bu-riy
majburiyat,maj-bu-ri-yat
majburiylik,maj-bu-riy-lik
majburlamoq,maj-bur-la-moq
majburlik,maj-bur-lik
majhul,maj-hul
majhuliyat,maj-hu-li-yat
majhullik,maj-hul-lik
majhulona,maj-hu-lo-na
majid,ma-jid
majlis,maj-lis
majlisboz,maj-lis-boz
majlisbozlik,maj-lis-boz-lik
majlisgoh,maj-lis-goh
majlisma-majlis,maj-lis-ma--maj-lis
majlisnoma,maj-lis-no-ma
majlisoro,maj-li-so-ro
majlisxona,maj-lis-xo-na
majmag‘il,maj-ma-g‘il
majmag‘illik,maj-ma-g‘il-lik
majmu,maj-mu
majmua,maj-mu-a
majmualash,maj-mu-a-lash
majnun,maj-nun
majnunlik,maj-nun-lik
majnunnamo,maj-nun-na-mo
majnunona,maj-nu-no-na
majnunshior,maj-nun-shi-or
majnuntol,maj-nun-tol
majnuntut,maj-nun-tut
majnunvor,maj-nun-vor
majnunvorona,maj-nun-vo-ro-na
majol,ma-jol
majolis,ma-jo-lis
majolli,ma-jol-li
majolsiz,ma-jol-siz
majolsizlanmoq,ma-jol-siz-lan-moq
majolsizlantirmoq,ma-jol-siz-lan-tir-moq
majolsizlik,ma-jol-siz-lik
major,ma-jor
majorcha,ma-jor-cha
majoritar,ma-jo-ri-tar
majorlar,ma-jor-lar
majoz,ma-joz
majozan,ma-jo-zan
majoziy,ma-jo-ziy
majruh,maj-ruh
majruhlanganlik,maj-ruh-la-ngan-lik
majruhlanish,maj-ruh-la-nish
majruhlanmoq,maj-ruh-lan-moq
majruhlik,maj-ruh-lik
majruhnamo,maj-ruh-na-mo
majus,ma-jus
majusiy,ma-ju-siy
majusiylar,ma-ju-siy-lar
majusiylik,ma-ju-siy-lik
majzub,maj-zub
mak-mak,mak-mak
makakalar,ma-ka-ka-lar
makaron,ma-ka-ron
makaronizm,ma-ka-ro-nizm
makaronli,ma-ka-ron-li
makedoniyalik,ma-ke-do-ni-ya-lik
makedonlar,ma-ke-don-lar
maket,ma-ket
makintosh,ma-kin-tosh
makiyaj,ma-ki-yaj
makiyon,ma-ki-yon
makka,mak-ka
makkaisano,mak-ka-i-sa-no
makkajo‘xori,mak-ka-jo‘-xo-ri
makkajo‘xorikor,mak-ka-jo‘-xo-ri-kor
makkajo‘xorikorlik,mak-ka-jo‘-xo-ri-kor-lik
makkajo‘xoripoya,mak-ka-jo‘-xo-ri-po-ya
makkajo‘xorizor,mak-ka-jo‘-xo-ri-zor
makkaliklar,mak-ka-lik-lar
makkapoya,mak-ka-po-ya
makkartizm,mak-kar-tizm
makkasochiq,mak-ka-so-chiq
makkasupurgi,mak-ka-su-pur-gi
makkiya,mak-ki-ya
makkor,mak-kor
makkora,mak-ko-ra
makkorlashish,mak-kor-la-shish
makkorlashmoq,mak-kor-lash-moq
makkorlik,mak-kor-lik
makkorona,mak-ko-ro-na
maklabshunoslik,mak-lab-shu-nos-lik
makler,mak-ler
makleya,mak-le-ya
maklyura,makl-yu-ra
maknuna,mak-nu-na
makon,ma-kon
makon-manzil,ma-kon-man-zil
makondosh,ma-kon-dosh
makoniy-zamoniy,ma-ko-niy-za-mo-niy
makonsiz,ma-kon-siz
makonsizlik,ma-kon-siz-lik
makotib,ma-ko-tib
makr,makr
makr-hiyla,ma-kr-hiy-la
makr-nayrang,ma-kr-nay-rang
makrame,mak-ra-me
makrasporangiy,mak-ras-po-ra-ngiy
makrchi,makr-chi
makrel,mak-rel
makrli,makr-li
makro,mak-ro
makroagregat,mak-ro-ag-re-gat
makroanaliz,mak-ro-a-na-liz
makroareal,mak-ro-a-re-al
makrobiolog,mak-ro-bi-o-log
makrobiologik,mak-ro-bi-o-lo-gik
makrobiologiya,mak-ro-bi-o-lo-gi-ya
makrodaktiliya,mak-ro-dak-ti-li-ya
makrodentiya,mak-ro-den-ti-ya
makrodunyo,mak-ro-dun-yo
makroelement,mak-ro-e-le-ment
makroergik,mak-ro-er-gik
makroevolyutsiya,mak-ro-e-vol-yut-si-ya
makrofaglar,mak-ro-fag-lar
makrofalangiya,mak-ro-fa-la-ngi-ya
makrofauna,mak-ro-fa-u-na
makrofillar,mak-ro-fil-lar
makrofizika,mak-ro-fi-zi-ka
makrofotografiya,mak-ro-fo-tog-ra-fi-ya
makrogelmintoskopiya,mak-ro-gel-min-tos-ko-pi-ya
makrogeniya,mak-ro-ge-ni-ya
makrogidronim,mak-ro-gid-ro-nim
makrohujjat,mak-ro-huj-jat
makroiqlim,mak-ro-iq-lim
makroiqtisodiy,mak-ro-iq-ti-so-diy
makroiqtisodiyot,mak-ro-iq-ti-so-di-yot
makrojism,mak-ro-jism
makrokardiya,mak-ro-kar-di-ya
makrokefaliya,mak-ro-ke-fa-li-ya
makroklimat,mak-rok-li-mat
makrokomponent,mak-ro-kom-po-nent
makrokonsentratsiya,mak-ro-kon-sent-rat-si-ya
makrokosm,mak-ro-kosm
makrokosmos,mak-ro-kos-mos
makroko‘rsatkich,mak-ro-ko‘r-sat-kich
makrokristall,mak-rok-ris-tall
makrolandshaft,mak-ro-land-shaft
makromastiya,mak-ro-mas-ti-ya
makromexanika,mak-ro-me-xa-ni-ka
makromiqdor,mak-ro-miq-dor
makromolekula,mak-ro-mo-le-ku-la
makronusxa,mak-ro-nus-xa
makronusxalash,mak-ro-nus-xa-lash
makropodiya,mak-ro-po-di-ya
makropodlar,mak-ro-pod-lar
makroradiografiya,mak-ro-ra-di-og-ra-fi-ya
makrorayon,mak-ro-ra-yon
makrorelyef,mak-ro-rel-yef
makroseysmik,mak-ro-seys-mik
makrosistema,mak-ro-sis-te-ma
makroskopik,mak-ros-ko-pik
makroskopiya,mak-ros-ko-pi-ya
makrosomiya,mak-ro-so-mi-ya
makrosporalar,mak-ros-po-ra-lar
makrosporiozlar,mak-ros-po-ri-oz-lar
makrosporofillar,mak-ros-po-ro-fil-lar
makrosporogenez,mak-ros-po-ro-ge-nez
makrostruktura,mak-rost-ruk-tu-ra
makrosyomka,mak-ros-yom-ka
makrotasvir,mak-ro-tas-vir
makrotiya,mak-ro-ti-ya
makrotizim,mak-ro-ti-zim
makrotoponim,mak-ro-to-po-nim
makrotoponimiya,mak-ro-to-po-ni-mi-ya
makrotsitlar,mak-rot-sit-lar
makrotsitoz,mak-rot-si-toz
makrotuzilma,mak-ro-tu-zil-ma
makrozarra,mak-ro-zar-ra
makrozarracha,mak-ro-zar-ra-cha
makrsiz,makr-siz
makruh,mak-ruh
maksimal,mak-si-mal
maksimalist,mak-si-ma-list
maksimum,mak-si-mum
maksirnalizm,mak-sir-na-lizm
maksvell,maks-vell
maksvellmetr,maks-vell-metr
maktab,mak-tab
maktab-internat,mak-tab-in-ter-nat
maktab-madaniyat,mak-tab-ma-da-ni-yat
maktab-maorif,mak-tab-ma-o-rif
maktabbola,mak-tab-bo-la
maktabdor,mak-tab-dor
maktabdorlik,mak-tab-dor-lik
maktabdosh,mak-tab-dosh
maktabdoshlik,mak-tab-dosh-lik
maktabshunoslik,mak-tab-shu-nos-lik
maktabxona,mak-tab-xo-na
maktub,mak-tub
maktubcha,mak-tub-cha
maktubiy,mak-tu-biy
maktublashmoq,mak-tub-lash-moq
maktubnomalar,mak-tub-no-ma-lar
maktubot,mak-tu-bot
makulatura,ma-ku-la-tu-ra
makulit,ma-ku-lit
makvis,mak-vis
mal'un,mal-'un
mal'unlik,mal-'un-lik
malagasilar,ma-la-ga-si-lar
malahat,ma-la-hat
malak,ma-lak
malaka,ma-la-ka
malakalanish,ma-la-ka-la-nish
malakalanmoq,ma-la-ka-lan-moq
malakalantirmoq,ma-la-ka-lan-tir-moq
malakali,ma-la-ka-li
malakasiz,ma-la-ka-siz
malakasizlik,ma-la-ka-siz-lik
malakday,ma-lak-day
malakofiliya,ma-la-ko-fi-li-ya
malakologiya,ma-la-ko-lo-gi-ya
malaksiymo,ma-lak-siy-mo
malaksiymolik,ma-lak-siy-mo-lik
malakvash,ma-lak-vash
malavi,ma-la-vi
malax,ma-lax
malax-malax,ma-lax-ma-lax
malaxday,ma-lax-day
malaxit,ma-la-xit
malaxitsimon,ma-la-xit-si-mon
malay,ma-lay
malaylik,ma-lay-lik
malayyalar,ma-lay-ya-lar
malham,mal-ham
malhamchilar,mal-ham-chi-lar
malhamdori,mal-ham-do-ri
malih,ma-lih
malik,ma-lik
malika,ma-li-ka
malikul-kalom,ma-li-kul-ka-lom
malikush-shuaro,ma-li-kush-shu-a-ro
malina,ma-li-na
malinazor,ma-li-na-zor
malla,mal-la
mallachoy,mal-la-choy
mallapo‘sh,mal-la-po‘sh
mallapo‘shlik,mal-la-po‘sh-lik
mallein,mal-le-in
malo,ma-lo
malohat,ma-lo-hat
malohatli,ma-lo-hat-li
maloik,ma-lo-ik
maloika,ma-lo-i-ka
malol,ma-lol
malolat,ma-lo-lat
malollik,ma-lol-lik
malolsiz,ma-lol-siz
malomat,ma-lo-mat
malomatchi,ma-lo-mat-chi
malomatchilik,ma-lo-mat-chi-lik
malomatiya,ma-lo-ma-ti-ya
malomatiylar,ma-lo-ma-tiy-lar
malomatiylik,ma-lo-ma-tiy-lik
malsekko,mal-sek-ko
maltaliklar,mal-ta-lik-lar
maltoza,mal-to-za
maltuschi,mal-tus-chi
maltuschilik,mal-tus-chi-lik
malul,ma-lul
malva,mal-va
malyariya,mal-ya-ri-ya
mamduh,mam-duh
mamlakat,mam-la-kat
mamlakatshunoslik,mam-la-kat-shu-nos-lik
mamlu,mam-lu
mamluklar,mam-luk-lar
mamma,mam-ma
mammaliologiya,mam-ma-li-o-lo-gi-ya
mammografiya,mam-mog-ra-fi-ya
mamnarak,mam-na-rak
mamnu,mam-nu
mamnun,mam-nun
mamnuniyat,mam-nu-ni-yat
mamnuniyatchilik,mam-nu-ni-yat-chi-lik
mamnunlik,mam-nun-lik
mamnunona,mam-nu-no-na
mamolik,ma-mo-lik
mamont,ma-mont
mamontdaraxt,ma-mont-da-raxt
mamot,ma-mot
man,man
mana,ma-na
mana-mana,ma-na--ma-na
manak,ma-nak
manaman,ma-na-man
manap,ma-nap
manaplar,ma-nap-lar
manaschi,ma-nas-chi
manat,ma-nat
manavi,ma-na-vi
manba,man-ba
manbashunoslik,man-ba-shu-nos-lik
mandarin,man-da-rin
mandarinli,man-da-rin-li
mandarinzor,man-da-rin-zor
mandat,man-dat
mandolina,man-do-li-na
mandolinachi,man-do-li-na-chi
mandragora,mand-ra-go-ra
mandril,mand-ril
mandub,man-dub
manej,ma-nej
maneken,ma-ne-ken
manekenchi,ma-ne-ken-chi
manera,ma-ne-ra
manevala,ma-ne-va-la
manfaat,man-fa-at
manfaatdor,man-fa-at-dor
manfaatdorlik,man-fa-at-dor-lik
manfaatli,man-fa-at-li
manfaatparast,man-fa-at-pa-rast
manfaatparastlik,man-fa-at-pa-rast-lik
manfaatsiz,man-fa-at-siz
manfaatsizlik,man-fa-at-siz-lik
manfiy,man-fiy
manfiylik,man-fiy-lik
manfur,man-fur
manfurlik,man-fur-lik
manfurona,man-fu-ro-na
mang,mang
manganatlar,ma-nga-nat-lar
manganin,ma-nga-nin
manganit,ma-nga-nit
manglay,mang-lay
manglayqosh,mang-lay-qosh
mango,ma-ngo
mangostan,ma-ngos-tan
mangu,ma-ngu
mangulashtirmoq,ma-ngu-lash-tir-moq
mangulik,ma-ngu-lik
mangus,ma-ngus
mangusta,ma-ngus-ta
mangustlar,ma-ngust-lar
mang‘it,ma-ngit
mang‘itlar,ma-ngit-lar
mang‘lay,mang-lay
manhus,man-hus
manhuslik,man-hus-lik
maniakal-depressiv,ma-ni-a-kal-dep-res-siv
manifest,ma-ni-fest
manifestant,ma-ni-fes-tant
manifestatsiya,ma-ni-fes-tat-si-ya
manifestchi,ma-ni-fest-chi
manikyur,ma-nik-yur
manikyurchi,ma-nik-yur-chi
maniofobiya,ma-ni-o-fo-bi-ya
manioka,ma-ni-o-ka
manipulyator,ma-ni-pul-ya-tor
manipulyatsiya,ma-ni-pul-yat-si-ya
manipur,ma-ni-pur
manishkorlar,ma-nish-kor-lar
manixeizm,ma-ni-xe-izm
manixeylik,ma-ni-xey-lik
maniy,ma-niy
maniya,ma-ni-ya
manjalaqi,man-ja-la-qi
manjalaqilik,man-ja-la-qi-lik
manjaniq,man-ja-niq
manjaniqchi,man-ja-niq-chi
manjet,man-jet
manjeta,man-je-ta
manjetali,man-je-ta-li
manjetasiz,man-je-ta-siz
manjetka,man-jet-ka
manjuq,man-juq
manjuriyalik,man-ju-ri-ya-lik
manjurlar,man-jur-lar
manjuza,man-ju-za
manjuzaxo‘r,man-ju-za-xo‘r
mankuha,man-ku-ha
manman,man-man
manmanlashmoq,man-man-lash-moq
manmanlik,man-man-lik
manmansiramoq,man-man-si-ra-moq
mann,mann
manna,man-na
mannali,man-na-li
mannit,man-nit
manniy,man-niy
manniyli,man-niy-li
mannoza,man-no-za
manofe,ma-no-fe
manol,ma-nol
manometr,ma-no-metr
manoqib,ma-no-qib
manoqibchilik,ma-no-qib-chi-lik
manoqibnoma,ma-no-qib-no-ma
manor,ma-nor
manora,ma-no-ra
manot,ma-not
manov,ma-nov
manovi,ma-no-vi
manozil,ma-no-zil
manpar,man-par
manpasi,man-pa-si
manqa,man-qa
manqaba,man-qa-ba
manqabat,man-qa-bat
manqabaviy,man-qa-ba-viy
manqal,man-qal
manqalanish,man-qa-la-nish
manqalanmoq,man-qa-lan-moq
manqaldon,man-qal-don
manqalik,man-qa-lik
manqatoy,man-qa-toy
manqul,man-qul
manqulot,man-qu-lot
manqurt,man-qurt
manqurtlik,man-qurt-lik
mansab,man-sab
mansabdor,man-sab-dor
mansabdorlik,man-sab-dor-lik
mansabdosh,man-sab-dosh
mansabfurush,man-sab-fu-rush
mansabli,man-sab-li
mansabparast,man-sab-pa-rast
mansabparastlik,man-sab-pa-rast-lik
mansabsiz,man-sab-siz
mansabsizlik,man-sab-siz-lik
mansarda,man-sar-da
mansha,man-sha
manshur,man-shur
mansilar,man-si-lar
mansub,man-sub
mansuba,man-su-ba
mansubiyat,man-su-bi-yat
mansublik,man-sub-lik
mansur,man-sur
mansuriylar,man-su-riy-lar
mansux,man-sux
manta,man-ta
manti,man-ti
manti-somsa,man-ti--som-sa
mantipaz,man-ti-paz
mantipazlik,man-ti-paz-lik
mantiq,man-tiq
mantiqan,man-ti-qan
mantiqchi,man-tiq-chi
mantiqiy,man-ti-qiy
mantiqiy-semantik,man-ti-qiy-se-man-tik
mantiqiylik,man-ti-qiy-lik
mantiqli,man-tiq-li
mantiqosqon,man-ti-qos-qon
mantiqshunos,man-tiq-shu-nos
mantiqshunoslik,man-tiq-shu-nos-lik
mantiqsiz,man-tiq-siz
mantiqsizlik,man-tiq-siz-lik
mantissa,man-tis-sa
mantixona,man-ti-xo-na
mantixo‘r,man-ti-xo‘r
mantixo‘rlik,man-ti-xo‘r-lik
mantiya,man-ti-ya
manto,man-to
mantuaner,man-tu-a-ner
manual,ma-nu-al
manufaktura,ma-nu-fak-tu-ra
manufakturachi,ma-nu-fak-tu-ra-chi
manul,ma-nul
manuskript,ma-nusk-ript
manyak,man-yak
manyerizm,man-ye-rizm
manyovr,man-yovr
manyovrchan,man-yovr-chan
manyovrchanlik,man-yovr-chan-lik
manyovrchi,man-yovr-chi
manyovrchilik,man-yovr-chi-lik
manyovrli,man-yovr-li
manzar,man-zar
manzara,man-za-ra
manzarachi,man-za-ra-chi
manzarador,man-za-ra-dor
manzarali,man-za-ra-li
manzarasiz,man-za-ra-siz
manzaraviy,man-za-ra-viy
manzil,man-zil
manzil-bamanzil,man-zil-ba-man-zil
manzil-makon,man-zil-ma-kon
manzil-marohil,man-zil-ma-ro-hil
manzilat,man-zi-lat
manzilgoh,man-zil-goh
manziljoy,man-zil-joy
manzilma-manzil,man-zil-ma--man-zil
manzilxona,man-zil-xo-na
manzirat,man-zi-rat
manziratchi,man-zi-rat-chi
manzum,man-zum
manzuma,man-zu-ma
manzur,man-zur
manzurlik,man-zur-lik
maofa,ma-o-fa
maoniy,ma-o-niy
maorif,ma-o-rif
maorifchi,ma-o-rif-chi
maorifchilik,ma-o-rif-chi-lik
maorifparvar,ma-o-rif-par-var
maorifparvarlik,ma-o-rif-par-var-lik
maorifparvarona,ma-o-rif-par-va-ro-na
maorifsiz,ma-o-rif-siz
maoriylar,ma-o-riy-lar
maosh,ma-osh
maoshchi,ma-osh-chi
maoshli,ma-osh-li
maoshsiz,ma-osh-siz
maoshxo‘r,ma-osh-xo‘r
maqbara,maq-ba-ra
maqbul,maq-bul
maqdam,maq-dam
maqlov,maq-lov
maqol,ma-qol
maqola,ma-qo-la
maqola-pamflet,ma-qo-la--pamf-let
maqolanavis,ma-qo-la-na-vis
maqolanavislik,ma-qo-la-na-vis-lik
maqom,ma-qom
maqoma,ma-qo-ma
maqomchi,ma-qom-chi
maqomchilik,ma-qom-chi-lik
maqomiy,ma-qo-miy
maqomot,ma-qo-mot
maqomshunos,ma-qom-shu-nos
maqomshunoslik,ma-qom-shu-nos-lik
maqomxon,ma-qom-xon
maqsad,maq-sad
maqsad-muddao,maq-sad-mud-da-o
maqsad-murod,maq-sad-mu-rod
maqsad-murodli,maq-sad-mu-rod-li
maqsadsiz,maq-sad-siz
maqsadsizlik,maq-sad-siz-lik
maqsud,maq-sud
maqta,maq-ta
maqtagannamo,maq-ta-gan-na-mo
maqtagulik,maq-ta-gu-lik
maqtalmoq,maq-tal-moq
maqtamaslik,maq-ta-mas-lik
maqtamoq,maq-ta-moq
maqtanarli,maq-ta-nar-li
maqtanchoq,maq-tan-choq
maqtanchoqlik,maq-tan-choq-lik
maqtanilmoq,maq-ta-nil-moq
maqtanish,maq-ta-nish
maqtanishmoq,maq-ta-nish-moq
maqtanmoq,maq-tan-moq
maqtanuv,maq-ta-nuv
maqtarli,maq-tar-li
maqtash,maq-tash
maqtashmoq,maq-tash-moq
maqtay-maqtay,maq-tay-maq-tay
maqtov,maq-tov
maqtovchi,maq-tov-chi
maqtovli,maq-tov-li
maqtovnoma,maq-tov-no-ma
maqtul,maq-tul
maqtula,maq-tu-la
marabu,ma-ra-bu
marafon,ma-ra-fon
marafonchi,ma-ra-fon-chi
maral,ma-ral
maralquloq,ma-ral-qu-loq
maranji,ma-ran-ji
maraqlanish,ma-raq-la-nish
marathalar,ma-rat-ha-lar
marattiya,ma-rat-ti-ya
marattiyanamolar,ma-rat-ti-ya-na-mo-lar
maraz,ma-raz
maraz-illat,ma-raz-il-lat
marazlik,ma-raz-lik
marazm,ma-razm
marbut,mar-but
mard,mard
mardak,mar-dak
mardchasiga,mard-cha-si-ga
mardi maydon,mar-di -may-don
mardikor,mar-di-kor
mardikorchi,mar-di-kor-chi
mardikorchilik,mar-di-kor-chi-lik
mardikorlik,mar-di-kor-lik
mardlar,mard-lar
mardlarcha,mard-lar-cha
mardlik,mard-lik
mardnoma,mard-no-ma
mardon,mar-don
mardona,mar-do-na
mardonalik,mar-do-na-lik
mardonavor,mar-do-na-vor
mardud,mar-dud
mardudlik,mar-dud-lik
mardum,mar-dum
mardumiy,mar-du-miy
mardumozor,mar-du-mo-zor
mardumozorlik,mar-du-mo-zor-lik
mardumxo‘r,mar-dum-xo‘r
mardumxo‘rlik,mar-dum-xo‘r-lik
mareograf,ma-re-og-raf
marfu,mar-fu
marg,marg
marganes,mar-ga-nes
marganesli,mar-ga-nes-li
margansovka,mar-gan-sov-ka
margarin,mar-ga-rin
margarit,mar-ga-rit
margaritka,mar-ga-rit-ka
margimush,mar-gi-mush
margimushli,mar-gi-mush-li
margub,mar-gub
marg‘iloncha,mar-g‘i-lon-cha
marg‘ilonlik,mar-g‘i-lon-lik
marg‘ub,mar-g‘ub
marg‘uba,mar-g‘u-ba
marg‘ula,mar-g‘u-la
marg‘zor,marg‘-zor
marhabo,mar-ha-bo
marhala,mar-ha-la
marham,mar-ham
marhamat,mar-ha-mat
marhamatli,mar-ha-mat-li
marhamatlilik,mar-ha-mat-li-lik
marhamatsiz,mar-ha-mat-siz
marhamatsizlik,mar-ha-mat-siz-lik
marhum,mar-hum
marhuma,mar-hu-ma
marina,ma-ri-na
marinad,ma-ri-nad
marinadlamoq,ma-ri-nad-la-moq
marinka,ma-rin-ka
marinovka,ma-ri-nov-ka
marionetka,ma-ri-o-net-ka
marixuana,ma-ri-xu-a-na
mariy,ma-riy
mariycha,ma-riy-cha
mariylar,ma-riy-lar
mariz,ma-riz
marja,mar-ja
marjinalizm,mar-ji-na-lizm
marjon,mar-jon
marjon-marjon,mar-jon-mar-jon
marjondaraxt,mar-jon-da-raxt
marjonday,mar-jon-day
marjono‘rdak,mar-jo-no‘r-dak
marju,mar-ju
marjumak,mar-ju-mak
marka,mar-ka
markab,mar-kab
markalamoq,mar-ka-la-moq
markalanmoq,mar-ka-lan-moq
markali,mar-ka-li
markalik,mar-ka-lik
markalovchi,mar-ka-lov-chi
markasiz,mar-ka-siz
markaz,mar-kaz
markazchi,mar-kaz-chi
markazchilik,mar-kaz-chi-lik
markazit,mar-ka-zit
markaziy,mar-ka-ziy
markaziyat,mar-ka-zi-yat
markazkom,mar-kaz-kom
markazlangan,mar-kaz-la-ngan
markazlararo,mar-kaz-la-ra-ro
markazlashgan,mar-kaz-lash-gan
